timestamp moteid fluo temp1 temp2 temp3 temp4 temp5 temp6 light wind_direction wind_speed
1157039762 101 143.132981575 18.874000000000002 18.524 18.592 18.494 17.924 17.599 1.274 198.93 0.0
1157039772 101 145.811099348 18.836 18.535999999999998 18.53 18.483 17.91 17.578 1.285 201.505 0.0
1157039782 101 135.297498389 18.867 18.54 18.512999999999998 18.456 17.926 17.557000000000002 1.285 203.16099999999997 0.0
1157039793 101 121.10628409899999 18.864 18.549 18.534000000000002 18.442 17.924 17.604 1.2770000000000001 202.623 0.0
1157039803 101 133.633717228 18.871 18.5 18.548 18.454 17.923 17.594 1.265 200.785 0.0
1157039813 101 142.713276551 18.886 18.522000000000002 18.531 18.475 17.953 17.602 1.26 198.618 0.0
1157039823 101 124.282665545 18.906 18.477999999999998 18.539 18.494 17.94 17.605 1.2570000000000001 196.875 0.0
1157039833 101 121.420320815 18.928 18.477 18.539 18.488 17.912 17.596 1.265 196.355 0.0
1157039843 101 139.74209742 18.942999999999998 18.537 18.529 18.494 17.909000000000002 17.588 1.2770000000000001 198.705 0.0
1157039853 101 132.299209598 18.976 18.551 18.548 18.462 17.915 17.588 1.28 200.525 0.0
1157039863 101 127.26591540000001 18.949 18.548 18.528 18.433 17.930999999999997 17.589000000000002 1.295 203.481 0.0
1157039873 101 112.606515309 18.936 18.548 18.546 18.425 17.934 17.590999999999998 1.294 205.458 0.0
1157039883 101 101.79391656899999 18.922 18.525 18.549 18.407 17.893 17.601 1.281 205.345 0.0
1157039894 101 105.867291355 18.915 18.545 18.527 18.41 17.918 17.602 1.286 205.206 0.0
1157039904 101 113.43682284299999 18.915 18.549 18.537 18.409000000000002 17.939 17.586 1.305 207.998 0.0
1157039914 101 127.745974047 18.907 18.542 18.546 18.401 17.918 17.563 1.3130000000000002 210.885 0.0
1157039924 101 118.850641681 18.914 18.545 18.561 18.404 17.902 17.583 1.3019999999999998 212.003 0.0
1157039934 101 116.23901183299999 18.899 18.549 18.557000000000002 18.407 17.912 17.586 1.287 210.486 0.0
1157039944 101 112.814883715 18.91 18.578 18.531 18.424 17.899 17.590999999999998 1.295 210.183 0.0
1157039954 101 105.58946681299999 18.918 18.555 18.519000000000002 18.427 17.896 17.58 1.304 211.24900000000002 0.0
1157039964 101 102.690712029 18.918 18.542 18.554000000000002 18.444000000000003 17.923 17.570999999999998 1.334 214.985 0.0
1157039974 101 106.694630679 18.903 18.545 18.551 18.462 17.923 17.576 1.3619999999999999 221.834 0.0
1157039985 101 114.520813471 18.887 18.543 18.577 18.475 17.899 17.609 1.355 225.84799999999998 0.0
1157039995 101 108.62099956600001 18.896 18.528 18.58 18.505 17.934 17.625 1.3419999999999999 226.394 0.0
1157040005 101 115.339050282 18.909000000000002 18.528 18.539 18.500999999999998 17.924 17.593 1.319 223.91400000000002 0.0
1157040015 101 102.40398285399999 18.918 18.518 18.543 18.504 17.896 17.586 1.305 219.86599999999999 0.0
1157040025 101 108.77791898299999 18.936 18.535 18.543 18.539 17.887999999999998 17.552 1.3330000000000002 219.918 0.0
1157040035 101 112.79984478 18.916 18.519000000000002 18.534000000000002 18.543 17.907 17.567 1.3559999999999999 224.57299999999998 0.0
1157040045 101 104.85572507399999 18.958 18.533 18.485 18.515 17.912 17.586 1.349 226.27200000000002 0.0
1157040055 101 96.962856476 18.968 18.542 18.482 18.5 17.915 17.590999999999998 1.35 227.382 0.0
1157040065 101 94.3391559035 18.912 18.516 18.542 18.469 17.899 17.56 1.337 226.558 0.0
1157040075 101 92.1832453719 18.827 18.557000000000002 18.572 18.413 17.902 17.586 1.344 226.85299999999998 0.0
1157040086 101 90.45614237790001 18.899 18.555 18.563 18.384 17.896 17.57 1.3630000000000002 228.396 0.0
1157040096 101 86.78149725899999 18.887999999999998 18.563 18.522000000000002 18.477 17.909000000000002 17.549 1.409 228.56099999999998 0.0
1157040106 101 100.10005753799999 18.877 18.572 18.524 18.425 17.901 17.567999999999998 1.3980000000000001 230.06099999999998 0.0
1157040116 101 93.3940775466 18.902 18.567 18.549 18.430999999999997 17.916 17.581 1.368 233.104 0.0
1157040126 101 89.3780881718 18.906 18.554000000000002 18.543 18.427 17.909000000000002 17.593 1.3430000000000002 231.023 0.0
1157040136 101 96.8692588917 18.935 18.534000000000002 18.518 18.415 17.916 17.584 1.345 229.09 0.0
1157040146 101 93.38497503309999 18.959 18.561 18.5 18.275 17.964000000000002 17.586 1.349 229.35 0.0
1157040156 101 93.0194893284 18.903 18.549 18.445999999999998 18.238 17.956 17.599 1.3319999999999999 227.80700000000002 0.0
1157040166 101 86.47339696549999 18.935 18.548 18.51 18.331 17.905 17.599 1.3230000000000002 226.012 0.0
1157040176 101 83.7408619925 18.980999999999998 18.546 18.465999999999998 18.357 17.926 17.583 1.3259999999999998 224.729 0.0
1157040187 101 103.080339182 18.994 18.557000000000002 18.485 18.381 17.932000000000002 17.592 1.35 227.226 0.0
1157040197 101 111.89691501799999 18.987000000000002 18.555 18.555 18.448 17.907 17.590999999999998 1.359 230.19099999999997 0.0
1157040207 101 107.0537842 18.956 18.555 18.53 18.459 17.904 17.565 1.3969999999999998 232.12400000000002 0.0
1157040217 101 102.97763908399999 18.951 18.551 18.533 18.421 17.905 17.570999999999998 1.399 234.005 0.0
1157040227 101 110.662139275 18.956 18.537 18.551 18.438 17.901 17.57 1.383 236.14700000000002 0.0
1157040237 101 152.54735509100001 18.975 18.549 18.512999999999998 18.46 17.924 17.605 1.379 238.392 0.0
1157040247 101 186.715222514 18.977 18.551 18.531 18.484 17.924 17.61 1.367 239.10299999999998 0.0
1157040257 101 157.71975944 18.964000000000002 18.522000000000002 18.56 18.480999999999998 17.939 17.494 1.349 236.398 0.0
1157040267 101 112.86316661299999 18.987000000000002 18.545 18.51 18.462 17.913 17.489 1.3459999999999999 233.858 0.0
1157040277 101 88.4965295286 18.982 18.477 18.475 18.472 17.918 17.468 1.355 232.93 0.0
1157040288 101 122.618884384 18.965 18.492 18.469 18.483 17.915 17.469 1.3769999999999998 235.97299999999998 0.0
1157040298 101 157.049339533 18.974 18.585 18.51 18.516 17.923 17.599 1.3659999999999999 237.75900000000001 0.0
1157040308 101 151.840920892 18.999000000000002 18.581 18.534000000000002 18.457 17.91 17.61 1.3559999999999999 236.667 0.0
1157040318 101 147.345070751 18.959 18.54 18.439 18.43 17.937 17.597 1.354 235.453 0.0
1157040328 101 151.976864952 18.955 18.548 18.422 18.473 17.977 17.589000000000002 1.3559999999999999 234.68099999999998 0.0
1157040338 101 96.1507539683 19.027 18.552 18.524 18.537 17.937 17.578 1.361 234.872 0.0
1157040348 101 88.0738562935 19.077 18.569000000000003 18.519000000000002 18.521 17.939 17.588 1.355 234.68099999999998 0.0
1157040358 101 74.896978616 19.049 18.56 18.54 18.508 17.937 17.567999999999998 1.355 233.858 0.0
1157040368 101 69.4469476054 19.034000000000002 18.57 18.533 18.480999999999998 17.95 17.57 1.365 234.942 0.0
1157040378 101 65.8991440331 19.011 18.602 18.531 18.403 17.937 17.583 1.369 236.44099999999997 0.0
1157040389 101 77.4816966852 18.969 18.561 18.534000000000002 18.383 17.891 17.61 1.392 237.542 0.0
1157040399 101 103.170968556 18.969 18.533 18.522000000000002 18.365 17.872 17.599 1.3969999999999998 239.675 0.0
1157040409 101 144.684960125 18.988 18.498 18.522000000000002 18.336 17.899 17.578 1.409 240.923 0.0
1157040419 101 175.954072763 19.012 18.512 18.537 18.314 17.908 17.55 1.413 238.296 0.0
1157040429 101 184.91252908099997 19.047 18.533 18.552 18.303 17.877 17.549 1.421 235.938 0.0
1157040439 101 194.65023970599998 19.011 18.545 18.537 18.296 17.873 17.566 1.443 233.80599999999998 0.0
1157040449 101 196.76083555099999 18.987000000000002 18.552 18.519000000000002 18.255 17.861 17.56 1.4569999999999999 234.361 0.0
1157040459 101 163.55625151200002 18.979 18.567 18.518 18.28 17.85 17.575 1.455 234.68099999999998 0.0
1157040469 101 154.45571683100002 18.952 18.555999999999997 18.53 18.272000000000002 17.874000000000002 17.575 1.4369999999999998 232.13299999999998 0.0
1157040479 101 150.28597413100002 18.929000000000002 18.546 18.537 18.285999999999998 17.87 17.594 1.431 229.99099999999999 0.0
1157040490 101 137.15144292899998 18.929000000000002 18.555 18.528 18.3 17.885 17.599 1.41 231.34400000000002 0.0
1157040500 101 137.444306407 18.91 18.537 18.552 18.296 17.905 17.615 1.402 239.805 0.0
1157040510 101 154.950814413 18.926 18.528 18.562 18.309 17.915 17.652 1.403 244.59900000000002 0.0
1157040520 101 183.59622647900002 18.962 18.554000000000002 18.543 18.312 17.915 17.592 1.415 241.34799999999998 0.0
1157040530 101 165.30452774399998 18.959 18.557000000000002 18.524 18.305 17.899 17.590999999999998 1.42 236.08599999999998 0.0
1157040540 101 138.718460414 18.958 18.54 18.546 18.32 17.898 17.570999999999998 1.419 234.17 0.0
1157040550 101 129.720625831 18.987000000000002 18.54 18.551 18.325 17.913 17.578 1.431 233.658 0.0
1157040560 101 124.916675398 18.995 18.546 18.545 18.39 17.768 17.597 1.45 234.023 0.0
1157040570 101 115.399601785 18.991 18.527 18.561 18.396 17.76 17.589000000000002 1.463 236.68400000000003 0.0
