timestamp moteid fluo temp1 temp2 temp3 temp4 temp5 temp6 light wind_direction wind_speed
1156816802 106 2.30389573878 21.42 21.208000000000002 21.441 21.349 21.182 21.375999999999998 0.341 124.35 0.0
1156816812 106 2.30639405461 21.414 21.191 21.433000000000003 21.35 21.204 21.334 0.34 124.41 0.0
1156816822 106 2.31155724067 21.392 21.154 21.401 21.329 21.185 21.31 0.341 123.94200000000001 0.0
1156816832 106 2.30639405461 21.386 21.11 21.38 21.33 21.288 21.285999999999998 0.342 123.743 0.0
1156816843 106 2.30639405461 21.364 21.11 21.41 21.37 21.204 21.3 0.345 124.072 0.0
1156816853 106 2.30389573878 21.357 21.24 21.427 21.361 21.221999999999998 21.372 0.345 124.49700000000001 0.0
1156816863 106 2.3013974229400005 21.366 21.204 21.39 21.405 21.272 21.381999999999998 0.34 123.734 0.0
1156816873 106 2.3090589248400004 21.4 21.194000000000003 21.375999999999998 21.412 21.246 21.361 0.33799999999999997 123.11 0.0
1156816883 106 2.31405555651 21.438000000000002 21.199 21.405 21.305999999999997 21.221999999999998 21.386 0.33799999999999997 122.729 0.0
1156816893 106 2.31155724067 21.405 21.185 21.393 21.314 21.233 21.389 0.337 122.321 0.0
1156816903 106 2.31155724067 21.451 21.189 21.368000000000002 21.448 21.247 21.398000000000003 0.33799999999999997 122.104 0.0
1156816913 106 2.3013974229400005 21.381 21.16 21.363000000000003 21.362 21.21 21.434 0.337 121.671 0.0
1156816923 106 2.30639405461 21.25 21.174 21.365 21.29 21.19 21.361 0.336 121.723 0.0
1156816933 106 2.30639405461 21.328000000000003 21.166 21.346 21.252 21.182 21.334 0.335 121.24600000000001 0.0
1156816944 106 2.30639405461 21.318 21.155 21.362 21.226999999999997 21.14 21.406 0.335 120.85600000000001 0.0
1156816954 106 2.31655387234 21.296 21.165 21.386 21.281999999999996 21.15 21.358 0.33399999999999996 120.648 0.0
1156816964 106 2.31655387234 21.263 21.193 21.326 21.343000000000004 21.131999999999998 21.27 0.32799999999999996 120.68299999999999 0.0
1156816974 106 2.30639405461 21.244 21.162 21.305 21.324 21.151 21.255 0.32899999999999996 121.16799999999999 0.0
1156816984 106 2.31655387234 21.271 21.14 21.357 21.271 21.156 21.235 0.33399999999999996 120.579 0.0
1156816994 106 2.31655387234 21.283 21.093000000000004 21.364 21.256 21.171 21.26 0.33 121.038 0.0
